origin_zone,dest_zone,motive,motive_name,trips,o_lon,o_lat,d_lon,d_lat
273,273,2,Trabalho Comércio,1755,-46.66119,-23.64207,-46.6634,-23.64957
273,275,4,Educação,1755,-46.66119,-23.64207,-46.63994,-23.64739
275,273,8,Residência,1755,-46.63994,-23.64739,-46.66119,-23.64207
273,487,3,Trabalho Serviços,1755,-46.66184,-23.65016,-46.8688,-23.48528
68,273,8,Residência,1755,-46.68278,-23.58534,-46.66827,-23.64724
273,274,10,Assuntos Pessoais,1755,-46.64802,-23.65096,-46.64136,-23.63685
273,273,8,Residência,1755,-46.64803,-23.6558,-46.64802,-23.65096
274,273,8,Residência,1755,-46.64948,-23.65121,-46.64802,-23.65096
273,273,4,Educação,1755,-46.64802,-23.65096,-46.64803,-23.6558
273,55,4,Educação,1755,-46.66766,-23.64484,-46.64065,-23.58959
273,274,3,Trabalho Serviços,1755,-46.66705,-23.64515,-46.64157,-23.64663
274,273,8,Residência,1755,-46.64157,-23.64663,-46.66705,-23.64515
273,341,6,Saúde,1755,-46.66705,-23.64515,-46.70776,-23.57636
273,272,4,Educação,1755,-46.66705,-23.64515,-46.6605,-23.6346
272,273,8,Residência,1755,-46.6605,-23.6346,-46.66705,-23.64515
273,275,4,Educação,1843,-46.66804,-23.64652,-46.63994,-23.64739
275,273,8,Residência,1843,-46.63994,-23.64739,-46.66804,-23.64652
273,275,4,Educação,1870,-46.66804,-23.64652,-46.63206,-23.64297
275,273,8,Residência,1870,-46.63206,-23.64297,-46.66804,-23.64652
273,273,8,Residência,1755,-46.64799,-23.65615,-46.64984,-23.65661
273,273,8,Residência,1755,-46.64799,-23.65615,-46.64984,-23.65661
273,273,2,Trabalho Comércio,1755,-46.6633,-23.65611,-46.66147,-23.65055
273,273,8,Residência,1755,-46.66147,-23.65055,-46.6633,-23.65611
273,273,4,Educação,1755,-46.6633,-23.65611,-46.66402,-23.65561
273,273,4,Educação,1755,-46.6633,-23.65611,-46.66402,-23.65561
273,273,8,Residência,1755,-46.66402,-23.65561,-46.6633,-23.65611
273,245,6,Saúde,1755,-46.6614,-23.64636,-46.58877,-23.63381
273,85,1,Trabalho Indústria,1755,-46.66493,-23.64686,-46.66473,-23.53428
85,273,8,Residência,1755,-46.66473,-23.53428,-46.66493,-23.64686
273,272,3,Trabalho Serviços,1755,-46.66615,-23.64415,-46.65932,-23.63863
272,273,8,Residência,1755,-46.66582,-23.64125,-46.66615,-23.64415
273,96,3,Trabalho Serviços,1755,-46.66467,-23.64781,-46.70153,-23.56067
273,273,8,Residência,1755,-46.66239,-23.64806,-46.65622,-23.64552
273,273,3,Trabalho Serviços,1755,-46.6614,-23.64636,-46.65776,-23.64364
273,273,1,Trabalho Indústria,1755,-46.6614,-23.64636,-46.65902,-23.64529
273,273,8,Residência,1755,-46.65902,-23.64529,-46.6614,-23.64636
273,273,4,Educação,1755,-46.6614,-23.64636,-46.66623,-23.65265
273,272,4,Educação,1755,-46.6614,-23.64636,-46.66817,-23.64204
273,79,3,Trabalho Serviços,1755,-46.65625,-23.64634,-46.66301,-23.56075
274,275,4,Educação,1755,-46.64904,-23.64298,-46.63994,-23.64739
275,274,8,Residência,1755,-46.63994,-23.64739,-46.64904,-23.64298
274,58,6,Saúde,1755,-46.65355,-23.64563,-46.63697,-23.61045
272,274,8,Residência,1755,-46.67088,-23.63822,-46.65533,-23.64514
274,274,8,Residência,1755,-46.64441,-23.63337,-46.64003,-23.65214
274,274,4,Educação,1755,-46.64003,-23.65214,-46.64072,-23.65193
274,274,8,Residência,1755,-46.64072,-23.65193,-46.64003,-23.65214
274,71,2,Trabalho Comércio,1755,-46.64785,-23.63511,-46.68204,-23.61785
69,274,8,Residência,1755,-46.68194,-23.5949,-46.64383,-23.63926
274,307,4,Educação,1755,-46.64383,-23.63926,-46.73847,-23.68013
3,3,11,Refeição,1755,-46.63606,-23.55097,-46.63576,-23.55498
274,275,4,Educação,1755,-46.64233,-23.64906,-46.63765,-23.63262
274,463,3,Trabalho Serviços,1755,-46.64204,-23.64785,-46.61807,-23.68901
463,274,8,Residência,1755,-46.61807,-23.68901,-46.64204,-23.64785
274,274,8,Residência,1755,-46.64543,-23.64705,-46.64688,-23.63952
274,79,1,Trabalho Indústria,1755,-46.64386,-23.64514,-46.66027,-23.56449
274,274,4,Educação,1755,-46.64386,-23.64514,-46.64556,-23.63982
274,274,8,Residência,1755,-46.64556,-23.63982,-46.64386,-23.64514
51,274,8,Residência,1755,-46.62585,-23.59296,-46.65344,-23.64728
274,286,3,Trabalho Serviços,1755,-46.64981,-23.63757,-46.71449,-23.66946
322,274,8,Residência,1755,-46.73633,-23.64101,-46.64981,-23.63757
276,273,5,Compras,1755,-46.64695,-23.65619,-46.6481,-23.6555
274,49,6,Saúde,1755,-46.6483,-23.64788,-46.64042,-23.57464
274,274,5,Compras,1755,-46.64378,-23.63792,-46.64239,-23.63428
274,275,10,Assuntos Pessoais,1755,-46.63892,-23.6506,-46.64438,-23.63321
274,274,8,Residência,1755,-46.64494,-23.65349,-46.64361,-23.64956
274,317,3,Trabalho Serviços,1755,-46.64591,-23.65053,-46.71049,-23.60034
317,274,8,Residência,1755,-46.71049,-23.60034,-46.64591,-23.65053
274,274,2,Trabalho Comércio,1755,-46.64874,-23.63402,-46.64089,-23.64672
274,274,7,Lazer,1755,-46.64967,-23.65119,-46.65367,-23.64418
274,273,3,Trabalho Serviços,1755,-46.64967,-23.65119,-46.65345,-23.65652
24,274,8,Residência,1755,-46.63814,-23.56068,-46.64888,-23.63898
92,274,8,Residência,1755,-46.6675,-23.52343,-46.64888,-23.63898
274,281,2,Trabalho Comércio,1755,-46.64179,-23.64731,-46.67944,-23.66897
281,274,8,Residência,1755,-46.67944,-23.66897,-46.64179,-23.64731
274,19,2,Trabalho Comércio,1755,-46.64369,-23.64838,-46.62352,-23.57666
275,56,3,Trabalho Serviços,1755,-46.64027,-23.6328,-46.64033,-23.5799
275,56,4,Educação,1755,-46.64027,-23.6328,-46.64033,-23.5799
56,275,8,Residência,1755,-46.64033,-23.5799,-46.64027,-23.6328
61,275,8,Residência,1755,-46.6368,-23.59963,-46.63728,-23.63234
275,302,6,Saúde,1755,-46.6377,-23.63266,-46.69733,-23.63895
275,250,3,Trabalho Serviços,1755,-46.63105,-23.63156,-46.62713,-23.61986
275,250,3,Trabalho Serviços,1755,-46.63105,-23.63156,-46.62713,-23.61986
275,5,2,Trabalho Comércio,1755,-46.63456,-23.64672,-46.64519,-23.54317
280,275,8,Residência,1755,-46.70157,-23.66974,-46.63456,-23.64672
5,275,8,Residência,1755,-46.64519,-23.54317,-46.63456,-23.64672
275,275,4,Educação,1755,-46.63449,-23.63321,-46.64027,-23.63793
275,275,4,Educação,1755,-46.63449,-23.63321,-46.64027,-23.63793
275,275,8,Residência,1755,-46.64027,-23.63793,-46.63449,-23.63321
275,59,3,Trabalho Serviços,1755,-46.6312,-23.64104,-46.63944,-23.61452
275,5,3,Trabalho Serviços,1755,-46.64378,-23.63328,-46.64401,-23.54462
275,59,10,Assuntos Pessoais,1755,-46.63921,-23.64269,-46.63243,-23.62642
53,275,8,Residência,1755,-46.63517,-23.5928,-46.64033,-23.63384
275,60,4,Educação,1755,-46.64226,-23.63079,-46.64381,-23.62862
275,60,4,Educação,1755,-46.64226,-23.63079,-46.64381,-23.62862
60,275,8,Residência,1755,-46.64381,-23.62862,-46.64226,-23.63079
58,275,8,Residência,1755,-46.63786,-23.6105,-46.6426,-23.63038
275,274,3,Trabalho Serviços,1755,-46.63765,-23.63597,-46.6418,-23.63772
55,52,3,Trabalho Serviços,1755,-46.64277,-23.5927,-46.6338,-23.58339
275,274,5,Compras,1755,-46.64378,-23.63328,-46.64143,-23.63682
275,73,3,Trabalho Serviços,1755,-46.6392,-23.62995,-46.69392,-23.60755
73,275,8,Residência,1755,-46.69392,-23.60755,-46.6392,-23.62995
275,241,2,Trabalho Comércio,1755,-46.63269,-23.63156,-46.5976,-23.5912
59,275,8,Residência,1755,-46.63999,-23.6212,-46.6399,-23.64045
275,275,6,Saúde,1755,-46.63548,-23.64974,-46.64124,-23.6416
275,274,3,Trabalho Serviços,1755,-46.6363,-23.64869,-46.64331,-23.6431
274,274,3,Trabalho Serviços,1755,-46.64331,-23.6431,-46.64177,-23.64204
274,275,8,Residência,1755,-46.64331,-23.6431,-46.6363,-23.64869
275,79,3,Trabalho Serviços,1755,-46.64094,-23.64085,-46.65842,-23.56136
60,275,8,Residência,1755,-46.64515,-23.62894,-46.6377,-23.63266
275,275,8,Residência,1755,-46.63941,-23.64092,-46.63911,-23.64432
275,275,8,Residência,1755,-46.63941,-23.64092,-46.63911,-23.64432
275,79,3,Trabalho Serviços,1755,-46.63921,-23.64269,-46.66637,-23.55736
5,275,8,Residência,1755,-46.63943,-23.54698,-46.63893,-23.63511
275,275,4,Educação,1755,-46.64001,-23.63695,-46.64027,-23.63793
275,275,4,Educação,1755,-46.64001,-23.63695,-46.64027,-23.63793
276,277,4,Educação,1755,-46.64575,-23.66536,-46.6572,-23.66754
277,276,8,Residência,1755,-46.6572,-23.66754,-46.64575,-23.66536
236,72,10,Assuntos Pessoais,1755,-46.60561,-23.58469,-46.69115,-23.62075
276,236,6,Saúde,1755,-46.63932,-23.66253,-46.60561,-23.58469
236,72,10,Assuntos Pessoais,1755,-46.60561,-23.58469,-46.69115,-23.62075
276,275,7,Lazer,1755,-46.63932,-23.66253,-46.6404,-23.63821
275,276,8,Residência,1755,-46.6404,-23.63821,-46.63932,-23.66253
276,63,6,Saúde,2619,-46.63934,-23.65925,-46.65344,-23.5938
63,274,5,Compras,2619,-46.65344,-23.5938,-46.64171,-23.64236
274,276,8,Residência,2764,-46.64171,-23.64236,-46.63934,-23.65925
276,274,4,Educação,2080,-46.63994,-23.65651,-46.64085,-23.65208
274,276,8,Residência,2080,-46.64085,-23.65208,-46.63994,-23.65651
276,272,3,Trabalho Serviços,2080,-46.63994,-23.65651,-46.65344,-23.63775
272,276,8,Residência,2080,-46.65344,-23.63775,-46.63994,-23.65651
276,60,3,Trabalho Serviços,2080,-46.63994,-23.65651,-46.64697,-23.62385
60,276,8,Residência,2080,-46.64697,-23.62385,-46.63994,-23.65651
276,60,3,Trabalho Serviços,1755,-46.63994,-23.65651,-46.64697,-23.62385
276,274,4,Educação,1755,-46.63994,-23.65651,-46.64085,-23.65208
276,274,4,Educação,1755,-46.63994,-23.65651,-46.64085,-23.65208
276,276,4,Educação,1755,-46.64563,-23.66007,-46.641,-23.65995
276,273,4,Educação,1755,-46.64563,-23.66007,-46.64816,-23.65603
276,276,4,Educação,1755,-46.64563,-23.66007,-46.641,-23.65995
284,276,8,Residência,1755,-46.67292,-23.69848,-46.64448,-23.66887
276,1,3,Trabalho Serviços,1755,-46.65071,-23.65912,-46.63595,-23.54566
1,1,3,Trabalho Serviços,1755,-46.63628,-23.54655,-46.63595,-23.54566
68,276,8,Residência,1755,-46.67576,-23.58381,-46.63426,-23.66209
276,277,3,Trabalho Serviços,1755,-46.65577,-23.66177,-46.67268,-23.64615
276,249,1,Trabalho Indústria,1755,-46.65208,-23.66445,-46.62028,-23.6332
249,276,8,Residência,1755,-46.62028,-23.6332,-46.65208,-23.66445
276,276,8,Residência,1755,-46.63802,-23.65735,-46.63914,-23.6568
276,276,3,Trabalho Serviços,1755,-46.63914,-23.6568,-46.63802,-23.65735
276,274,3,Trabalho Serviços,1755,-46.63914,-23.6568,-46.64085,-23.65208
274,276,3,Trabalho Serviços,1755,-46.64085,-23.65208,-46.63802,-23.65735
276,276,8,Residência,1755,-46.63802,-23.65735,-46.63914,-23.6568
275,276,8,Residência,1755,-46.63881,-23.64653,-46.63914,-23.6568
276,276,8,Residência,1755,-46.64241,-23.6679,-46.64063,-23.66405
276,278,5,Compras,1755,-46.63258,-23.67411,-46.64276,-23.67389
278,276,8,Residência,1755,-46.64276,-23.67389,-46.63258,-23.67411
101,276,8,Residência,1755,-46.69611,-23.53155,-46.63839,-23.67048
278,276,8,Residência,1755,-46.63904,-23.67283,-46.63839,-23.67048
276,276,1,Trabalho Indústria,1755,-46.63954,-23.67152,-46.63799,-23.67042
276,276,2,Trabalho Comércio,1755,-46.63763,-23.67131,-46.6363,-23.66806
276,276,8,Residência,1755,-46.6363,-23.66806,-46.63763,-23.67131
276,276,2,Trabalho Comércio,1755,-46.63763,-23.67131,-46.6363,-23.66806
276,276,8,Residência,1755,-46.6363,-23.66806,-46.63763,-23.67131
276,276,4,Educação,1755,-46.63763,-23.67131,-46.63701,-23.66019
276,276,8,Residência,1755,-46.63701,-23.66019,-46.63763,-23.67131
276,276,4,Educação,1755,-46.63224,-23.67277,-46.63472,-23.65576
276,278,4,Educação,1755,-46.64283,-23.67053,-46.63916,-23.67316
35,276,8,Residência,1755,-46.64989,-23.54147,-46.63904,-23.66268
463,276,8,Residência,1755,-46.63242,-23.68098,-46.63904,-23.66268
276,35,6,Saúde,1755,-46.63904,-23.66268,-46.64989,-23.54147
463,276,8,Residência,1755,-46.63242,-23.68098,-46.63904,-23.66268
276,463,5,Compras,1755,-46.63904,-23.66268,-46.63242,-23.68098
463,276,8,Residência,1755,-46.63242,-23.68098,-46.63904,-23.66268
59,276,8,Residência,1755,-46.63362,-23.62647,-46.64262,-23.66204
276,276,3,Trabalho Serviços,1755,-46.64233,-23.66542,-46.63585,-23.66085
276,276,11,Refeição,1755,-46.63585,-23.66085,-46.64233,-23.66542
276,276,8,Residência,1755,-46.63585,-23.66085,-46.64233,-23.66542
276,278,3,Trabalho Serviços,1755,-46.64191,-23.65702,-46.66062,-23.67556
278,276,8,Residência,1755,-46.66062,-23.67556,-46.64191,-23.65702
276,428,2,Trabalho Comércio,1755,-46.63978,-23.66083,-46.57038,-23.60945
428,276,8,Residência,1755,-46.57038,-23.60945,-46.63978,-23.66083
276,45,3,Trabalho Serviços,1755,-46.65151,-23.65852,-46.5999,-23.56443
278,276,5,Compras,1755,-46.65408,-23.66699,-46.65236,-23.66637
297,276,8,Residência,1755,-46.76236,-23.80336,-46.63937,-23.67102
276,64,3,Trabalho Serviços,1760,-46.64013,-23.66915,-46.66243,-23.60353
64,276,8,Residência,1760,-46.66243,-23.60353,-46.64013,-23.66915
276,24,3,Trabalho Serviços,1755,-46.63476,-23.66571,-46.63608,-23.55782
276,276,4,Educação,1755,-46.63476,-23.66571,-46.64333,-23.66491
276,276,8,Residência,1755,-46.64333,-23.66491,-46.63476,-23.66571
276,84,3,Trabalho Serviços,1755,-46.64853,-23.65766,-46.6745,-23.53328
84,276,8,Residência,1755,-46.6745,-23.53328,-46.64853,-23.65766
278,276,8,Residência,1755,-46.64558,-23.67441,-46.64853,-23.65766
70,276,8,Residência,1755,-46.6744,-23.60201,-46.65783,-23.65802
68,276,8,Residência,1755,-46.67468,-23.58702,-46.65783,-23.65802
276,278,5,Compras,1755,-46.63631,-23.67209,-46.65645,-23.66631
276,169,2,Trabalho Comércio,1755,-46.63723,-23.66736,-46.56338,-23.53295
276,276,4,Educação,1755,-46.63723,-23.66736,-46.64273,-23.66767
276,49,3,Trabalho Serviços,1755,-46.6346,-23.65972,-46.63853,-23.58089
276,268,5,Compras,1755,-46.65961,-23.66035,-46.68639,-23.62521
463,276,8,Residência,1755,-46.62914,-23.67735,-46.6356,-23.67057
276,62,2,Trabalho Comércio,1755,-46.63495,-23.65406,-46.64779,-23.58614
62,276,8,Residência,1755,-46.64779,-23.58614,-46.63495,-23.65406
275,276,8,Residência,1755,-46.63904,-23.63614,-46.63495,-23.65406
276,274,4,Educação,1755,-46.63495,-23.65406,-46.64441,-23.63337
274,276,8,Residência,1755,-46.64441,-23.63337,-46.63495,-23.65406
276,508,3,Trabalho Serviços,1755,-46.65861,-23.66044,-46.77749,-23.52217
508,276,8,Residência,1755,-46.77749,-23.52217,-46.65861,-23.66044
276,282,4,Educação,1755,-46.65861,-23.66044,-46.66961,-23.67066
282,276,8,Residência,1755,-46.66961,-23.67066,-46.65861,-23.66044
27,276,8,Residência,1755,-46.64168,-23.57085,-46.65861,-23.66044
276,24,2,Trabalho Comércio,1755,-46.63828,-23.65889,-46.63467,-23.55839
273,276,8,Residência,1755,-46.65652,-23.65323,-46.64779,-23.66244
273,276,8,Residência,1755,-46.65652,-23.65323,-46.64779,-23.66244
276,82,3,Trabalho Serviços,1755,-46.63786,-23.65805,-46.69259,-23.56416
274,276,8,Residência,1755,-46.64335,-23.64716,-46.64822,-23.65719
249,276,8,Residência,1755,-46.62856,-23.62523,-46.63819,-23.66818
276,77,1,Trabalho Indústria,1755,-46.64584,-23.6584,-46.67944,-23.55978
276,301,4,Educação,1755,-46.64584,-23.6584,-46.69595,-23.6329
301,276,8,Residência,1755,-46.69595,-23.6329,-46.64584,-23.6584
276,277,4,Educação,1755,-46.64584,-23.6584,-46.66803,-23.65817
277,276,8,Residência,1755,-46.66803,-23.65817,-46.64584,-23.6584
276,301,4,Educação,1755,-46.64584,-23.6584,-46.69595,-23.6329
301,276,8,Residência,1755,-46.69595,-23.6329,-46.64584,-23.6584
276,277,4,Educação,1755,-46.64584,-23.6584,-46.66803,-23.65817
276,301,4,Educação,1755,-46.64584,-23.6584,-46.69595,-23.6329
276,277,4,Educação,1755,-46.64584,-23.6584,-46.66803,-23.65817
276,241,6,Saúde,1755,-46.63223,-23.67197,-46.59671,-23.59433
241,276,8,Residência,1755,-46.59671,-23.59433,-46.63223,-23.67197
276,276,4,Educação,1755,-46.6488,-23.66311,-46.64634,-23.66494
276,276,4,Educação,1755,-46.64078,-23.66157,-46.6488,-23.66311
277,32,3,Trabalho Serviços,2022,-46.6767,-23.65615,-46.66019,-23.55806
32,277,8,Residência,2022,-46.66019,-23.55806,-46.6767,-23.65615
277,277,3,Trabalho Serviços,1755,-46.6767,-23.65615,-46.67966,-23.65527
277,277,8,Residência,1755,-46.67966,-23.65527,-46.6767,-23.65615
274,277,8,Residência,1755,-46.64441,-23.63337,-46.66517,-23.66669
277,73,3,Trabalho Serviços,1755,-46.67614,-23.65045,-46.69452,-23.60919
277,273,4,Educação,1755,-46.67614,-23.65045,-46.66908,-23.64955
277,204,3,Trabalho Serviços,1755,-46.66999,-23.66658,-46.41594,-23.52435
277,10,4,Educação,3658,-46.6755,-23.65463,-46.61951,-23.52434
10,277,8,Residência,3658,-46.61951,-23.52434,-46.6755,-23.65463
277,36,3,Trabalho Serviços,1755,-46.66366,-23.66557,-46.65834,-23.53342
277,27,3,Trabalho Serviços,1755,-46.66503,-23.66929,-46.64365,-23.5685
27,277,8,Residência,1755,-46.64365,-23.5685,-46.66503,-23.66929
277,276,4,Educação,1755,-46.66503,-23.66929,-46.66168,-23.66145
276,277,8,Residência,1755,-46.66168,-23.66145,-46.66503,-23.66929
277,276,4,Educação,1755,-46.66503,-23.66929,-46.66168,-23.66145
276,277,8,Residência,1755,-46.66168,-23.66145,-46.66503,-23.66929
270,277,8,Residência,1755,-46.67199,-23.61791,-46.67773,-23.65753
277,277,10,Assuntos Pessoais,1999,-46.67773,-23.65753,-46.67117,-23.64999
277,277,8,Residência,1999,-46.67117,-23.64999,-46.67773,-23.65753
277,256,6,Saúde,1755,-46.67166,-23.66839,-46.56047,-23.58851
256,277,8,Residência,1755,-46.56047,-23.58851,-46.67166,-23.66839
277,486,3,Trabalho Serviços,1755,-46.66931,-23.6654,-46.85544,-23.5097
486,277,8,Residência,1755,-46.85544,-23.5097,-46.66931,-23.6654
277,54,6,Saúde,1755,-46.67274,-23.65382,-46.63779,-23.59327
54,277,8,Residência,1755,-46.63779,-23.59327,-46.67274,-23.65382
5,277,8,Residência,1755,-46.63891,-23.54739,-46.66446,-23.66906
277,20,3,Trabalho Serviços,1755,-46.66509,-23.66128,-46.6268,-23.56854
277,277,10,Assuntos Pessoais,2022,-46.66003,-23.66593,-46.65615,-23.66778
277,277,8,Residência,2022,-46.65615,-23.66778,-46.66003,-23.66593
277,291,2,Trabalho Comércio,1755,-46.6697,-23.65631,-46.71009,-23.75101
277,62,3,Trabalho Serviços,1755,-46.6744,-23.66227,-46.65739,-23.58184
62,277,8,Residência,1755,-46.65739,-23.58184,-46.6744,-23.66227
277,283,1,Trabalho Indústria,1755,-46.67688,-23.6554,-46.6792,-23.69183
283,301,7,Lazer,1755,-46.6792,-23.69183,-46.69698,-23.62276
301,277,8,Residência,1755,-46.69698,-23.62276,-46.67688,-23.6554
277,277,4,Educação,1755,-46.67688,-23.6554,-46.66962,-23.66085
277,277,8,Residência,1755,-46.66962,-23.66085,-46.67688,-23.6554
277,81,7,Lazer,1755,-46.66901,-23.66461,-46.68745,-23.5815
81,82,7,Lazer,1755,-46.68745,-23.5815,-46.69602,-23.57189
82,277,8,Residência,1755,-46.69602,-23.57189,-46.66901,-23.66461
277,277,8,Residência,1755,-46.67922,-23.66058,-46.67616,-23.66472
277,69,7,Lazer,1755,-46.67217,-23.65352,-46.67122,-23.586
277,306,4,Educação,1755,-46.66757,-23.65791,-46.73593,-23.66102
306,307,4,Educação,1755,-46.73593,-23.66102,-46.72944,-23.66911
307,277,8,Residência,1755,-46.72944,-23.66911,-46.66757,-23.65791
277,306,4,Educação,1755,-46.66757,-23.65791,-46.73593,-23.66102
306,277,8,Residência,1755,-46.73593,-23.66102,-46.66757,-23.65791
279,282,7,Lazer,1755,-46.65505,-23.68019,-46.67977,-23.67657
278,279,7,Lazer,1755,-46.65405,-23.66779,-46.65505,-23.68019
281,278,8,Residência,1755,-46.67955,-23.67615,-46.65405,-23.66779
319,278,8,Residência,1755,-46.70754,-23.61317,-46.65445,-23.67727
277,278,8,Residência,1755,-46.65619,-23.66771,-46.65445,-23.67727
278,278,8,Residência,1755,-46.65046,-23.67368,-46.65445,-23.67727
278,285,3,Trabalho Serviços,1755,-46.6441,-23.68064,-46.6414,-23.7066
278,438,3,Trabalho Serviços,1755,-46.63597,-23.68869,-46.49833,-23.67817
282,278,8,Residência,1755,-46.67751,-23.67493,-46.65023,-23.67377
278,70,7,Lazer,1755,-46.64829,-23.68217,-46.68036,-23.59551
278,70,7,Lazer,1755,-46.64829,-23.68217,-46.68036,-23.59551
28,278,8,Residência,1755,-46.65299,-23.56376,-46.64829,-23.68217
278,278,8,Residência,1755,-46.64931,-23.6728,-46.64934,-23.67794
279,278,8,Residência,1755,-46.66538,-23.67344,-46.64484,-23.68217
276,278,8,Residência,1755,-46.64241,-23.6679,-46.64602,-23.67726
278,278,8,Residência,1755,-46.65228,-23.67772,-46.65318,-23.67738
278,278,8,Residência,1755,-46.63642,-23.67742,-46.63618,-23.6772
278,19,9,Procurar Emprego,1755,-46.63618,-23.6772,-46.62108,-23.56799
19,278,8,Residência,1755,-46.62108,-23.56799,-46.63618,-23.6772
281,278,8,Residência,1755,-46.68242,-23.66333,-46.65496,-23.67886
59,278,8,Residência,1755,-46.633,-23.61726,-46.64075,-23.67368
279,278,8,Residência,1755,-46.66843,-23.67323,-46.63983,-23.6857
278,463,5,Compras,1755,-46.63701,-23.67931,-46.63255,-23.6846
278,459,1,Trabalho Indústria,1755,-46.63701,-23.67931,-46.58082,-23.75908
278,58,3,Trabalho Serviços,1755,-46.64002,-23.6914,-46.63081,-23.60399
49,278,8,Residência,1755,-46.64058,-23.57599,-46.64002,-23.6914
278,282,4,Educação,1755,-46.64991,-23.67041,-46.67889,-23.68307
278,278,8,Residência,1755,-46.64996,-23.68094,-46.64873,-23.68019
278,278,8,Residência,1755,-46.64996,-23.68094,-46.64873,-23.68019
278,277,3,Trabalho Serviços,1755,-46.64721,-23.68383,-46.66308,-23.67052
277,278,8,Residência,1755,-46.66308,-23.67052,-46.64721,-23.68383
281,278,8,Residência,1755,-46.6878,-23.65248,-46.65894,-23.67272
278,60,10,Assuntos Pessoais,1755,-46.64031,-23.67291,-46.64313,-23.62714
60,278,8,Residência,1755,-46.64313,-23.62714,-46.64031,-23.67291
278,463,4,Educação,1755,-46.63672,-23.68296,-46.63402,-23.69045
278,278,3,Trabalho Serviços,1755,-46.6473,-23.6691,-46.64648,-23.66878
61,278,8,Residência,1755,-46.63996,-23.61065,-46.6473,-23.6691
278,70,4,Educação,1755,-46.6473,-23.6691,-46.67653,-23.59877
511,278,8,Residência,1755,-46.75232,-23.52107,-46.64667,-23.67479
282,278,8,Residência,1755,-46.67439,-23.67401,-46.64381,-23.68815
463,278,8,Residência,1755,-46.63519,-23.69118,-46.64788,-23.66999
277,278,8,Residência,1755,-46.66326,-23.67062,-46.64435,-23.68139
278,276,4,Educação,1755,-46.64819,-23.66927,-46.65868,-23.66036
276,278,8,Residência,1755,-46.65868,-23.66036,-46.64819,-23.66927
278,277,7,Lazer,1755,-46.63807,-23.68639,-46.67005,-23.66193
278,277,3,Trabalho Serviços,1755,-46.64264,-23.69001,-46.67785,-23.66407
277,278,8,Residência,1755,-46.67785,-23.66407,-46.64264,-23.69001
5,278,8,Residência,1755,-46.64344,-23.54495,-46.64199,-23.68475
278,65,4,Educação,1755,-46.63878,-23.68705,-46.67279,-23.59556
63,278,8,Residência,1755,-46.65514,-23.59724,-46.64053,-23.68543
278,278,4,Educação,1755,-46.63838,-23.68572,-46.63985,-23.68909
278,278,4,Educação,1755,-46.64053,-23.68543,-46.63838,-23.68572
274,278,8,Residência,1755,-46.64441,-23.63337,-46.65094,-23.68172
318,278,8,Residência,1755,-46.70568,-23.57949,-46.64519,-23.68199
278,284,6,Saúde,1755,-46.63952,-23.6853,-46.66295,-23.69666
278,278,4,Educação,1755,-46.6435,-23.6878,-46.64376,-23.69053
278,277,3,Trabalho Serviços,1755,-46.65364,-23.67618,-46.65799,-23.66997
278,277,3,Trabalho Serviços,1755,-46.65364,-23.67618,-46.65799,-23.66997
277,278,8,Residência,1755,-46.65799,-23.66997,-46.65364,-23.67618
278,271,2,Trabalho Comércio,1755,-46.64054,-23.68854,-46.6585,-23.62557
301,278,8,Residência,1755,-46.69863,-23.6231,-46.65878,-23.67272
278,240,3,Trabalho Serviços,1755,-46.64261,-23.67901,-46.60785,-23.58335
240,278,8,Residência,1755,-46.60785,-23.58335,-46.64261,-23.67901
278,277,4,Educação,1755,-46.64261,-23.67901,-46.65933,-23.66477
278,73,3,Trabalho Serviços,1755,-46.64952,-23.67784,-46.68992,-23.59872
278,276,2,Trabalho Comércio,1755,-46.63761,-23.67431,-46.63867,-23.672
276,278,8,Residência,1755,-46.63867,-23.672,-46.63761,-23.67431
278,59,4,Educação,1755,-46.63761,-23.67431,-46.62978,-23.6205
59,278,8,Residência,1755,-46.62978,-23.6205,-46.63761,-23.67431
278,319,2,Trabalho Comércio,1755,-46.64486,-23.67475,-46.69754,-23.59919
278,71,3,Trabalho Serviços,1755,-46.64155,-23.68136,-46.68144,-23.61693
27,278,8,Residência,1755,-46.64365,-23.5685,-46.63661,-23.69151
278,463,4,Educação,1755,-46.63661,-23.69151,-46.63151,-23.68898
278,278,8,Residência,1755,-46.63367,-23.67775,-46.63537,-23.68469
278,278,4,Educação,1755,-46.63537,-23.68469,-46.63367,-23.67775
278,278,8,Residência,1755,-46.63367,-23.67775,-46.63537,-23.68469
278,278,4,Educação,1755,-46.63642,-23.67742,-46.63367,-23.67775
278,276,6,Saúde,1755,-46.64005,-23.67332,-46.63738,-23.67246
278,278,8,Residência,1755,-46.63507,-23.68679,-46.6402,-23.67165
277,278,8,Residência,1755,-46.65619,-23.66771,-46.65652,-23.66943
23,278,8,Residência,1755,-46.63875,-23.56993,-46.65678,-23.67033
322,278,8,Residência,1755,-46.73294,-23.63991,-46.65678,-23.67033
278,70,3,Trabalho Serviços,1755,-46.63942,-23.68626,-46.68269,-23.5964
70,363,3,Trabalho Serviços,1755,-46.68269,-23.5964,-46.53565,-23.47232
278,278,4,Educação,1755,-46.63942,-23.68626,-46.63838,-23.68572
