origin_zone,dest_zone,motive,motive_name,trips,o_lon,o_lat,d_lon,d_lat
164,177,8,Residência,3563,-46.60361,-23.51296,-46.53666,-23.50259
64,180,8,Residência,3563,-46.65663,-23.60324,-46.49086,-23.50446
158,180,8,Residência,3563,-46.57632,-23.49071,-46.50362,-23.48852
180,100,3,Trabalho Serviços,3563,-46.49551,-23.48019,-46.70326,-23.52697
180,45,1,Trabalho Indústria,3563,-46.49084,-23.49408,-46.59999,-23.57196
45,180,8,Residência,3563,-46.59999,-23.57196,-46.49084,-23.49408
166,180,8,Residência,3563,-46.55742,-23.55517,-46.49084,-23.49408
180,24,4,Educação,3563,-46.49084,-23.49408,-46.63487,-23.56325
180,13,2,Trabalho Comércio,3563,-46.49084,-23.49408,-46.6246,-23.53449
178,180,8,Residência,3563,-46.4972,-23.48348,-46.49354,-23.47953
180,215,5,Compras,3563,-46.4897,-23.49183,-46.52564,-23.53786
181,180,8,Residência,3563,-46.47654,-23.48609,-46.48381,-23.48933
180,183,7,Lazer,3563,-46.49517,-23.4819,-46.47651,-23.51664
180,180,7,Lazer,3563,-46.49517,-23.4819,-46.49421,-23.4828
170,180,8,Residência,3563,-46.54628,-23.51157,-46.49517,-23.4819
178,180,8,Residência,3563,-46.4972,-23.48348,-46.49525,-23.48271
180,178,4,Educação,3563,-46.49525,-23.48271,-46.4972,-23.48348
180,36,1,Trabalho Indústria,3563,-46.4892,-23.4949,-46.65631,-23.52955
180,319,3,Trabalho Serviços,3563,-46.48879,-23.49042,-46.70513,-23.61547
319,180,8,Residência,3563,-46.70513,-23.61547,-46.48879,-23.49042
170,180,8,Residência,3563,-46.54238,-23.52309,-46.49546,-23.48271
180,180,8,Residência,3563,-46.48802,-23.50243,-46.489,-23.50061
180,182,10,Assuntos Pessoais,3563,-46.489,-23.50061,-46.48928,-23.50759
93,180,8,Residência,3563,-46.66643,-23.52927,-46.48963,-23.48328
180,174,5,Compras,3563,-46.50362,-23.48852,-46.50016,-23.49308
127,180,8,Residência,3563,-46.68602,-23.48981,-46.49275,-23.49697
180,176,5,Compras,3563,-46.48307,-23.48673,-46.53061,-23.50626
180,180,8,Residência,3563,-46.48256,-23.4857,-46.48231,-23.48973
170,180,8,Residência,3563,-46.54985,-23.52296,-46.49179,-23.48569
180,180,8,Residência,3563,-46.48463,-23.49068,-46.48574,-23.48941
180,180,4,Educação,3563,-46.48574,-23.48941,-46.48463,-23.49068
180,180,8,Residência,3563,-46.48846,-23.48937,-46.48906,-23.48844
13,180,8,Residência,3563,-46.61897,-23.53829,-46.48906,-23.48844
180,86,3,Trabalho Serviços,3563,-46.49154,-23.50399,-46.67221,-23.54265
180,25,3,Trabalho Serviços,3563,-46.49562,-23.48123,-46.64946,-23.55574
107,180,8,Residência,3563,-46.7364,-23.52671,-46.49562,-23.48123
180,170,3,Trabalho Serviços,3563,-46.49199,-23.49501,-46.54469,-23.52304
170,180,8,Residência,3563,-46.54469,-23.52304,-46.49199,-23.49501
180,164,3,Trabalho Serviços,3563,-46.49199,-23.49501,-46.60602,-23.51863
164,180,8,Residência,3563,-46.60602,-23.51863,-46.49199,-23.49501
180,180,5,Compras,3563,-46.48601,-23.4907,-46.48902,-23.48992
180,180,8,Residência,3563,-46.48902,-23.48992,-46.48601,-23.4907
180,180,4,Educação,3563,-46.48601,-23.4907,-46.4818,-23.49124
180,170,7,Lazer,3563,-46.49448,-23.47967,-46.54806,-23.52491
180,178,4,Educação,3563,-46.49448,-23.47967,-46.50024,-23.47913
180,213,2,Trabalho Comércio,3563,-46.49873,-23.4899,-46.50461,-23.57013
161,180,8,Residência,3563,-46.57182,-23.52304,-46.49873,-23.4899
161,163,7,Lazer,3563,-46.57303,-23.51474,-46.6079,-23.50513
266,365,3,Trabalho Serviços,3563,-46.49224,-23.58137,-46.48224,-23.46668
181,181,6,Saúde,3563,-46.47255,-23.5012,-46.48637,-23.50722
181,181,4,Educação,3563,-46.48148,-23.50211,-46.48131,-23.49376
181,181,8,Residência,3563,-46.48131,-23.49376,-46.48148,-23.50211
181,183,3,Trabalho Serviços,3563,-46.47375,-23.48476,-46.4797,-23.5076
181,28,7,Lazer,3563,-46.47642,-23.49784,-46.64977,-23.55894
181,216,10,Assuntos Pessoais,3563,-46.4717,-23.49108,-46.51704,-23.52945
181,181,10,Assuntos Pessoais,3563,-46.48464,-23.49815,-46.47963,-23.49259
181,180,5,Compras,3563,-46.47963,-23.49259,-46.489,-23.50728
181,180,4,Educação,3563,-46.48189,-23.49469,-46.49123,-23.49343
180,181,8,Residência,3563,-46.49123,-23.49343,-46.48189,-23.49469
181,187,3,Trabalho Serviços,3563,-46.47494,-23.49117,-46.45654,-23.49577
181,175,3,Trabalho Serviços,3563,-46.47525,-23.48506,-46.52053,-23.4983
181,161,2,Trabalho Comércio,3563,-46.48139,-23.50602,-46.56696,-23.5129
181,210,3,Trabalho Serviços,3563,-46.4726,-23.49123,-46.56317,-23.56152
181,180,3,Trabalho Serviços,3563,-46.48399,-23.49787,-46.48801,-23.49756
181,180,4,Educação,3563,-46.48399,-23.49787,-46.48801,-23.49756
2,181,8,Residência,3563,-46.63245,-23.5446,-46.48605,-23.50653
181,180,1,Trabalho Indústria,3563,-46.47773,-23.49058,-46.4885,-23.50529
181,181,4,Educação,3563,-46.48468,-23.49795,-46.47168,-23.49937
181,181,8,Residência,3563,-46.47168,-23.49937,-46.48468,-23.49795
181,180,4,Educação,3563,-46.47619,-23.49686,-46.47942,-23.48779
170,181,8,Residência,3563,-46.55011,-23.52657,-46.48653,-23.50121
181,185,4,Educação,3563,-46.48034,-23.49938,-46.47006,-23.50391
185,181,8,Residência,3563,-46.47006,-23.50391,-46.48034,-23.49938
181,182,8,Residência,3563,-46.48515,-23.50169,-46.49861,-23.51273
182,181,4,Educação,3563,-46.49861,-23.51273,-46.47168,-23.49937
216,182,8,Residência,3563,-46.50178,-23.5309,-46.49861,-23.51273
182,43,2,Trabalho Comércio,3563,-46.49861,-23.51273,-46.60553,-23.54959
182,181,4,Educação,3563,-46.49861,-23.51273,-46.47168,-23.49937
182,172,4,Educação,3563,-46.51263,-23.51116,-46.51828,-23.52248
1,182,8,Residência,3563,-46.63526,-23.54832,-46.49365,-23.50737
182,188,4,Educação,3563,-46.49181,-23.51133,-46.44894,-23.50135
197,188,3,Trabalho Serviços,3563,-46.44434,-23.49794,-46.45289,-23.49955
188,182,8,Residência,3563,-46.44894,-23.50135,-46.49181,-23.51133
182,188,4,Educação,3563,-46.49181,-23.51133,-46.44894,-23.50135
21,182,8,Residência,3563,-46.63494,-23.57284,-46.49256,-23.51692
214,182,8,Residência,3563,-46.52275,-23.54707,-46.49256,-23.51692
182,183,4,Educação,3563,-46.4931,-23.51506,-46.48968,-23.51606
182,182,4,Educação,3563,-46.49325,-23.51793,-46.49382,-23.5167
182,182,8,Residência,3563,-46.49138,-23.50754,-46.50563,-23.50961
182,167,2,Trabalho Comércio,3563,-46.49777,-23.52,-46.57421,-23.54611
182,167,4,Educação,3563,-46.4954,-23.51993,-46.57479,-23.54368
183,182,8,Residência,3563,-46.47518,-23.52358,-46.4938,-23.51773
182,182,4,Educação,3563,-46.50993,-23.51708,-46.48958,-23.50762
182,182,8,Residência,3563,-46.48958,-23.50762,-46.50993,-23.51708
264,182,8,Residência,3563,-46.47907,-23.61128,-46.49865,-23.51966
182,182,4,Educação,3563,-46.49666,-23.51288,-46.49424,-23.50925
182,182,4,Educação,3563,-46.49477,-23.50777,-46.49149,-23.50762
182,181,3,Trabalho Serviços,3563,-46.49262,-23.51587,-46.47052,-23.49455
7,182,8,Residência,3563,-46.63406,-23.53196,-46.51692,-23.5126
183,216,10,Assuntos Pessoais,3563,-46.48659,-23.51278,-46.50178,-23.5309
183,172,10,Assuntos Pessoais,3563,-46.48659,-23.51278,-46.51407,-23.52312
183,170,4,Educação,3563,-46.47784,-23.52439,-46.54445,-23.52174
170,183,8,Residência,3563,-46.54445,-23.52174,-46.47784,-23.52439
183,172,10,Assuntos Pessoais,3563,-46.486,-23.5139,-46.52006,-23.5152
183,183,4,Educação,3563,-46.48938,-23.51909,-46.49167,-23.52145
183,183,8,Residência,3563,-46.49167,-23.52145,-46.48938,-23.51909
183,217,4,Educação,3563,-46.4901,-23.52313,-46.48785,-23.52698
183,217,4,Educação,3563,-46.4901,-23.52313,-46.48233,-23.52723
217,183,8,Residência,3563,-46.48233,-23.52723,-46.4901,-23.52313
183,183,8,Residência,3563,-46.48376,-23.52391,-46.47814,-23.5176
183,173,3,Trabalho Serviços,3563,-46.48089,-23.50819,-46.49376,-23.53184
183,173,3,Trabalho Serviços,3563,-46.48089,-23.50819,-46.49376,-23.53184
182,183,8,Residência,3563,-46.49078,-23.51066,-46.48729,-23.51545
183,186,3,Trabalho Serviços,3563,-46.48729,-23.51545,-46.46311,-23.49939
184,27,6,Saúde,3563,-46.46615,-23.51185,-46.64604,-23.56895
184,181,7,Lazer,3563,-46.47275,-23.50495,-46.48268,-23.49822
184,186,4,Educação,3563,-46.47275,-23.50495,-46.46683,-23.5009
194,184,8,Residência,3563,-46.46279,-23.51695,-46.46699,-23.51226
185,184,8,Residência,3563,-46.46633,-23.51164,-46.46699,-23.51226
184,185,4,Educação,3563,-46.47047,-23.50556,-46.46968,-23.50301
185,184,8,Residência,3563,-46.46968,-23.50301,-46.47047,-23.50556
184,167,3,Trabalho Serviços,3563,-46.46815,-23.50874,-46.57665,-23.54169
184,40,4,Educação,3563,-46.47317,-23.5088,-46.59107,-23.5471
7,184,8,Residência,3563,-46.63706,-23.53362,-46.47317,-23.5088
388,184,8,Residência,3563,-46.31978,-23.40083,-46.47664,-23.50696
16,184,8,Residência,3563,-46.61815,-23.54942,-46.47181,-23.51121
183,184,8,Residência,3563,-46.4797,-23.5076,-46.47493,-23.51142
184,184,4,Educação,3563,-46.47493,-23.51142,-46.47367,-23.51299
184,14,2,Trabalho Comércio,3563,-46.47216,-23.51118,-46.61615,-23.53755
185,185,4,Educação,3563,-46.46968,-23.50301,-46.46753,-23.50165
41,185,8,Residência,3563,-46.59467,-23.54113,-46.4627,-23.50646
185,185,8,Residência,3563,-46.4628,-23.51318,-46.46102,-23.51267
185,185,8,Residência,3563,-46.4628,-23.51318,-46.46102,-23.51267
185,167,6,Saúde,3563,-46.46334,-23.5091,-46.57278,-23.54475
39,185,8,Residência,3563,-46.59825,-23.52773,-46.46334,-23.5091
81,185,8,Residência,3563,-46.68834,-23.57465,-46.46253,-23.50861
185,185,8,Residência,3563,-46.46373,-23.51372,-46.46319,-23.51253
185,185,8,Residência,3563,-46.45966,-23.51116,-46.46251,-23.51536
185,185,4,Educação,3563,-46.46251,-23.51536,-46.45966,-23.51116
185,185,8,Residência,3563,-46.46593,-23.50453,-46.46767,-23.50693
1,185,8,Residência,3563,-46.63504,-23.54691,-46.46803,-23.50345
185,185,8,Residência,3563,-46.46082,-23.51062,-46.46819,-23.50006
185,138,3,Trabalho Serviços,3563,-46.46534,-23.51119,-46.67916,-23.51096
185,56,9,Procurar Emprego,3563,-46.46915,-23.50443,-46.6411,-23.57773
186,37,3,Trabalho Serviços,3563,-46.46402,-23.50217,-46.64977,-23.52508
186,198,5,Compras,3563,-46.46099,-23.49993,-46.44047,-23.49199
14,186,8,Residência,3563,-46.61707,-23.53791,-46.46099,-23.49993
186,187,3,Trabalho Serviços,3563,-46.46534,-23.50299,-46.4594,-23.4978
186,399,3,Trabalho Serviços,3563,-46.4641,-23.50352,-46.34804,-23.48833
186,273,1,Trabalho Indústria,3563,-46.46422,-23.5044,-46.66603,-23.64264
5,187,8,Residência,3563,-46.64099,-23.54296,-46.46565,-23.49608
186,187,8,Residência,3563,-46.46163,-23.49811,-46.46644,-23.49392
187,198,5,Compras,3563,-46.4556,-23.48954,-46.44133,-23.49348
197,187,8,Residência,3563,-46.44519,-23.49489,-46.4556,-23.48954
187,187,4,Educação,3563,-46.4556,-23.48954,-46.45542,-23.49112
187,187,4,Educação,3563,-46.4556,-23.48954,-46.4556,-23.49153
187,187,8,Residência,3563,-46.45776,-23.49047,-46.45779,-23.48999
81,187,8,Residência,3563,-46.68827,-23.57539,-46.46499,-23.49241
187,181,10,Assuntos Pessoais,3563,-46.46659,-23.49173,-46.47632,-23.50253
187,365,1,Trabalho Indústria,3563,-46.46603,-23.49064,-46.46703,-23.46584
181,187,8,Residência,3563,-46.47514,-23.48844,-46.46603,-23.49064
5,187,8,Residência,3563,-46.63961,-23.54732,-46.46702,-23.49179
187,131,3,Trabalho Serviços,3563,-46.45527,-23.4905,-46.62495,-23.51513
164,187,8,Residência,3563,-46.59622,-23.51555,-46.46868,-23.49255
187,187,8,Residência,3563,-46.46675,-23.49569,-46.4576,-23.48508
187,187,8,Residência,3563,-46.4576,-23.48949,-46.45674,-23.4856
187,185,5,Compras,3563,-46.46913,-23.49327,-46.47008,-23.50114
187,187,4,Educação,3563,-46.46702,-23.49179,-46.46774,-23.49861
187,187,8,Residência,3563,-46.4556,-23.49153,-46.45551,-23.49009
187,187,8,Residência,3563,-46.4556,-23.49153,-46.45551,-23.49009
187,187,4,Educação,3563,-46.45812,-23.48948,-46.45776,-23.49047
207,187,8,Residência,3563,-46.39055,-23.49499,-46.4563,-23.48752
188,187,8,Residência,3563,-46.45379,-23.49932,-46.45674,-23.48481
187,187,8,Residência,3563,-46.46774,-23.49861,-46.46804,-23.49416
30,187,8,Residência,3563,-46.65588,-23.54196,-46.46175,-23.48763
188,188,4,Educação,3563,-46.45342,-23.50419,-46.4493,-23.50122
198,188,8,Residência,3563,-46.43932,-23.49364,-46.45633,-23.50083
188,188,8,Residência,3563,-46.447,-23.50773,-46.45034,-23.50925
188,144,3,Trabalho Serviços,3563,-46.44679,-23.51042,-46.63566,-23.46767
188,190,6,Saúde,3563,-46.4515,-23.51295,-46.46095,-23.54572
188,280,1,Trabalho Indústria,3563,-46.44679,-23.51042,-46.69675,-23.68051
188,198,3,Trabalho Serviços,3563,-46.44771,-23.50643,-46.43266,-23.5088
188,29,6,Saúde,3563,-46.45492,-23.50326,-46.65173,-23.55873
188,188,4,Educação,3563,-46.4509,-23.50666,-46.447,-23.50773
188,188,5,Compras,3563,-46.44894,-23.49948,-46.45488,-23.51482
2,188,8,Residência,3563,-46.62602,-23.5497,-46.45059,-23.49932
188,188,4,Educação,3563,-46.45464,-23.51277,-46.45468,-23.5111
271,188,8,Residência,3563,-46.6599,-23.62744,-46.45285,-23.5132
188,195,3,Trabalho Serviços,3563,-46.45455,-23.51406,-46.45547,-23.52669
166,188,8,Residência,3563,-46.56353,-23.54495,-46.45653,-23.50187
188,197,4,Educação,3563,-46.45653,-23.50187,-46.44186,-23.50144
188,188,5,Compras,3563,-46.44644,-23.51215,-46.44395,-23.51311
188,198,10,Assuntos Pessoais,3563,-46.45111,-23.50144,-46.43262,-23.49812
188,170,4,Educação,3563,-46.45312,-23.51051,-46.54805,-23.52128
188,188,4,Educação,3563,-46.45341,-23.50976,-46.45382,-23.51096
172,189,8,Residência,3563,-46.50894,-23.52353,-46.44225,-23.53661
189,189,6,Saúde,3563,-46.44592,-23.53433,-46.45407,-23.53605
189,169,4,Educação,3563,-46.44746,-23.53348,-46.56168,-23.53685
189,189,4,Educação,3563,-46.44104,-23.53141,-46.44436,-23.5388
189,189,4,Educação,3563,-46.44104,-23.53141,-46.44436,-23.5388
1,189,8,Residência,3563,-46.63431,-23.54438,-46.43876,-23.53558
189,189,2,Trabalho Comércio,3563,-46.44,-23.54299,-46.44216,-23.54281
189,226,4,Educação,3563,-46.43518,-23.53471,-46.42597,-23.54956
189,181,2,Trabalho Comércio,3563,-46.44275,-23.53329,-46.4704,-23.50109
181,189,8,Residência,3563,-46.4704,-23.50109,-46.44275,-23.53329
189,189,4,Educação,3563,-46.44275,-23.53329,-46.4442,-23.53206
189,190,6,Saúde,3563,-46.44043,-23.54171,-46.45544,-23.53981
189,189,4,Educação,3563,-46.44568,-23.54143,-46.44108,-23.53842
1,189,8,Residência,3563,-46.63235,-23.55115,-46.44603,-23.53531
189,226,4,Educação,3563,-46.43428,-23.52623,-46.43971,-23.543
226,189,8,Residência,3563,-46.43971,-23.543,-46.43428,-23.52623
189,189,4,Educação,3563,-46.44737,-23.53055,-46.44266,-23.53139
189,190,4,Educação,3563,-46.44255,-23.53687,-46.45476,-23.54084
189,189,4,Educação,3563,-46.44255,-23.53687,-46.44108,-23.53842
189,189,8,Residência,3563,-46.44108,-23.53842,-46.44255,-23.53687
72,189,8,Residência,3563,-46.69682,-23.61556,-46.44048,-23.53736
216,189,8,Residência,3563,-46.50178,-23.5309,-46.44133,-23.53793
190,198,6,Saúde,3563,-46.44577,-23.54894,-46.44517,-23.49116
230,190,8,Residência,3563,-46.3988,-23.60129,-46.45507,-23.55322
190,181,5,Compras,3563,-46.45837,-23.54982,-46.47442,-23.49493
219,190,8,Residência,3563,-46.49825,-23.55039,-46.45837,-23.54982
190,223,3,Trabalho Serviços,3563,-46.45837,-23.54982,-46.45226,-23.556
190,13,2,Trabalho Comércio,3563,-46.45481,-23.546,-46.62552,-23.53578
190,190,3,Trabalho Serviços,3563,-46.44915,-23.54979,-46.46094,-23.54835
169,190,8,Residência,3563,-46.55984,-23.53627,-46.44915,-23.54979
5,190,8,Residência,3563,-46.64349,-23.54489,-46.45066,-23.55338
190,223,10,Assuntos Pessoais,3563,-46.45003,-23.55531,-46.45351,-23.55526
188,190,8,Residência,3563,-46.45742,-23.49929,-46.45095,-23.54985
190,190,3,Trabalho Serviços,3563,-46.46081,-23.55096,-46.45731,-23.55293
190,198,7,Lazer,3563,-46.45331,-23.55512,-46.44292,-23.49482
198,190,8,Residência,3563,-46.44292,-23.49482,-46.45331,-23.55512
190,189,3,Trabalho Serviços,3563,-46.44626,-23.5445,-46.45259,-23.53433
192,192,4,Educação,3563,-46.46313,-23.52921,-46.46804,-23.53595
77,192,8,Residência,3563,-46.67007,-23.55457,-46.4702,-23.53272
192,194,3,Trabalho Serviços,3563,-46.46119,-23.52986,-46.45828,-23.5319
55,192,8,Residência,3563,-46.6408,-23.58981,-46.45885,-23.53422
167,27,6,Saúde,3563,-46.57629,-23.54613,-46.64604,-23.56974
41,192,8,Residência,3563,-46.60677,-23.53906,-46.4629,-23.53898
192,275,6,Saúde,3563,-46.46273,-23.52794,-46.63695,-23.63406
275,192,8,Residência,3563,-46.63695,-23.63406,-46.46273,-23.52794
192,5,3,Trabalho Serviços,3563,-46.45972,-23.53481,-46.64045,-23.54467
192,190,5,Compras,3563,-46.46173,-23.53827,-46.45471,-23.53898
189,192,8,Residência,3563,-46.43674,-23.52822,-46.46948,-23.53127
68,192,8,Residência,3563,-46.68383,-23.58347,-46.47346,-23.53891
192,185,4,Educação,3563,-46.46407,-23.5289,-46.46384,-23.50799
2,192,8,Residência,3563,-46.63247,-23.54453,-46.46664,-23.53064
192,192,3,Trabalho Serviços,3563,-46.46664,-23.53064,-46.46641,-23.52974
192,192,8,Residência,3563,-46.46641,-23.52974,-46.46664,-23.53064
192,166,10,Assuntos Pessoais,3563,-46.46279,-23.53927,-46.56534,-23.53867
66,192,8,Residência,3563,-46.66671,-23.61028,-46.47186,-23.53047
192,192,8,Residência,3563,-46.47297,-23.53417,-46.47186,-23.53047
192,172,2,Trabalho Comércio,3563,-46.46123,-23.53227,-46.52145,-23.52802
193,193,4,Educação,3563,-46.46614,-23.52291,-46.46815,-23.52061
193,77,3,Trabalho Serviços,3563,-46.46844,-23.51923,-46.66818,-23.55743
193,198,7,Lazer,3563,-46.46532,-23.51829,-46.42982,-23.49529
193,166,3,Trabalho Serviços,3563,-46.46532,-23.51829,-46.55876,-23.54872
193,184,3,Trabalho Serviços,3563,-46.46376,-23.51869,-46.47093,-23.51674
193,14,10,Assuntos Pessoais,3563,-46.47106,-23.5229,-46.61591,-23.53784
194,193,8,Residência,3563,-46.45994,-23.51549,-46.47206,-23.52291
184,193,8,Residência,3563,-46.47093,-23.51884,-46.46735,-23.52213
193,74,3,Trabalho Serviços,3563,-46.46834,-23.52585,-46.65279,-23.56473
193,170,3,Trabalho Serviços,3563,-46.47179,-23.5274,-46.54917,-23.51818
195,193,8,Residência,3563,-46.45527,-23.52892,-46.47181,-23.52722
185,194,8,Residência,3563,-46.4627,-23.51252,-46.45902,-23.51818
194,194,4,Educação,3563,-46.45902,-23.51818,-46.46172,-23.52087
58,194,8,Residência,3563,-46.63541,-23.61145,-46.45957,-23.52283
194,192,4,Educação,3563,-46.45957,-23.52283,-46.46502,-23.53037
192,194,8,Residência,3563,-46.46502,-23.53037,-46.45957,-23.52283
194,5,3,Trabalho Serviços,3563,-46.45663,-23.51545,-46.64284,-23.54248
194,194,8,Residência,3563,-46.46032,-23.52566,-46.45667,-23.51955
180,194,8,Residência,3563,-46.49196,-23.50635,-46.46092,-23.51788
194,190,2,Trabalho Comércio,3563,-46.46308,-23.52458,-46.45372,-23.54126
5,194,8,Residência,3563,-46.64236,-23.54187,-46.45769,-23.51757
194,192,4,Educação,3563,-46.46288,-23.52454,-46.46459,-23.52798
227,194,8,Residência,3563,-46.41678,-23.54288,-46.45673,-23.51967
168,194,8,Residência,3563,-46.57589,-23.52711,-46.45957,-23.52283
180,194,8,Residência,3563,-46.49228,-23.50662,-46.46097,-23.5175
195,196,4,Educação,3563,-46.44399,-23.52241,-46.44388,-23.52101
196,195,8,Residência,3563,-46.44388,-23.52101,-46.44399,-23.52241
195,195,8,Residência,3563,-46.45146,-23.51918,-46.45397,-23.53308
195,188,4,Educação,3563,-46.4516,-23.51537,-46.45382,-23.51096
195,254,3,Trabalho Serviços,3563,-46.44735,-23.52586,-46.5722,-23.58323
254,195,8,Residência,3563,-46.5722,-23.58323,-46.44735,-23.52586
195,218,3,Trabalho Serviços,3563,-46.44735,-23.52586,-46.48429,-23.54062
195,271,3,Trabalho Serviços,3563,-46.45105,-23.5261,-46.66052,-23.62789
195,161,3,Trabalho Serviços,3563,-46.45397,-23.53308,-46.56841,-23.52264
195,210,3,Trabalho Serviços,3563,-46.44849,-23.52773,-46.5459,-23.56385
195,197,3,Trabalho Serviços,3563,-46.45521,-23.53026,-46.44354,-23.5106
196,195,8,Residência,3563,-46.43452,-23.52189,-46.44635,-23.51974
195,195,8,Residência,3563,-46.44757,-23.52341,-46.44433,-23.5232
195,204,2,Trabalho Comércio,3563,-46.44545,-23.51521,-46.40005,-23.53403
195,202,2,Trabalho Comércio,3563,-46.4507,-23.52209,-46.4235,-23.51793
195,188,4,Educação,3563,-46.4507,-23.52209,-46.45047,-23.50794
82,195,8,Residência,3563,-46.69379,-23.5674,-46.45241,-23.52329
195,195,4,Educação,3563,-46.45552,-23.52934,-46.45656,-23.52883
195,195,8,Residência,3563,-46.44757,-23.52341,-46.44884,-23.52181
195,195,4,Educação,3563,-46.44884,-23.52181,-46.44703,-23.52161
195,195,8,Residência,3563,-46.44703,-23.52161,-46.44884,-23.52181
208,196,8,Residência,3563,-46.55546,-23.54389,-46.43664,-23.51477
203,196,8,Residência,3563,-46.42826,-23.52072,-46.43388,-23.52205
215,196,8,Residência,3563,-46.51004,-23.54451,-46.43794,-23.51947
196,196,3,Trabalho Serviços,3563,-46.43982,-23.52356,-46.44154,-23.52275
196,196,8,Residência,3563,-46.44154,-23.52275,-46.43982,-23.52356
196,3,3,Trabalho Serviços,3563,-46.43982,-23.52356,-46.63376,-23.55267
196,195,4,Educação,3563,-46.43982,-23.52356,-46.44757,-23.52341
198,196,8,Residência,3563,-46.4399,-23.50166,-46.44308,-23.51307
198,196,8,Residência,3563,-46.44232,-23.49409,-46.44308,-23.51307
167,196,8,Residência,3563,-46.57309,-23.55061,-46.44308,-23.51307
190,171,6,Saúde,3563,-46.45375,-23.54089,-46.52776,-23.5312
196,190,4,Educação,3563,-46.44247,-23.5161,-46.45375,-23.54089
196,196,4,Educação,3563,-46.44039,-23.51263,-46.43919,-23.51923
196,196,4,Educação,3563,-46.44039,-23.51263,-46.4385,-23.51479
196,183,3,Trabalho Serviços,3563,-46.4331,-23.51373,-46.49243,-23.51914
191,196,8,Residência,3563,-46.47112,-23.54207,-46.44515,-23.52573
196,27,3,Trabalho Serviços,3563,-46.44215,-23.51419,-46.64604,-23.56974
196,188,4,Educação,3563,-46.44215,-23.51419,-46.44825,-23.51122
188,196,8,Residência,3563,-46.44492,-23.5115,-46.44215,-23.51419
196,196,4,Educação,3563,-46.43793,-23.52338,-46.44026,-23.51409
196,202,3,Trabalho Serviços,3563,-46.4362,-23.51971,-46.4049,-23.52217
198,196,8,Residência,3563,-46.43579,-23.50206,-46.4362,-23.51971
202,196,8,Residência,3563,-46.4049,-23.52217,-46.4362,-23.51971
202,198,4,Educação,3563,-46.4049,-23.52217,-46.43579,-23.50206
196,196,8,Residência,3563,-46.44165,-23.52263,-46.4362,-23.51971
199,196,8,Residência,3563,-46.43103,-23.48244,-46.43558,-23.5157
196,193,5,Compras,3563,-46.43788,-23.51888,-46.47521,-23.52286
203,203,3,Trabalho Serviços,3563,-46.41844,-23.5245,-46.41844,-23.52395
197,197,8,Residência,3563,-46.44756,-23.49329,-46.44562,-23.48937
190,197,8,Residência,3563,-46.45443,-23.54103,-46.43836,-23.51026
198,197,8,Residência,3563,-46.43932,-23.49364,-46.45043,-23.48885
197,47,1,Trabalho Indústria,3563,-46.45043,-23.48885,-46.58804,-23.56637
188,197,8,Residência,3563,-46.4513,-23.50051,-46.44672,-23.50036
197,44,6,Saúde,3563,-46.44918,-23.4946,-46.59044,-23.56386
5,197,8,Residência,3563,-46.63862,-23.54336,-46.44809,-23.49707
197,197,8,Residência,3563,-46.44552,-23.49892,-46.44231,-23.50372
199,197,8,Residência,3563,-46.43184,-23.48722,-46.44225,-23.50332
365,197,8,Residência,3563,-46.46636,-23.47903,-46.44664,-23.49237
188,197,8,Residência,3563,-46.45298,-23.49961,-46.45022,-23.49703
197,168,2,Trabalho Comércio,3563,-46.44843,-23.48963,-46.57644,-23.53852
154,198,8,Residência,3563,-46.59268,-23.47498,-46.43637,-23.49396
186,198,8,Residência,3563,-46.46392,-23.50142,-46.43357,-23.50903
201,198,8,Residência,3563,-46.41597,-23.49409,-46.43066,-23.50573
198,198,4,Educação,3563,-46.4321,-23.50554,-46.43208,-23.49514
198,198,8,Residência,3563,-46.42994,-23.49606,-46.43001,-23.50013
45,169,10,Assuntos Pessoais,3563,-46.59387,-23.56673,-46.56846,-23.5373
202,198,8,Residência,3563,-46.42911,-23.51042,-46.43611,-23.50528
198,188,4,Educação,3563,-46.43715,-23.50055,-46.45232,-23.49923
198,201,4,Educação,3563,-46.43451,-23.49466,-46.4197,-23.496
198,170,2,Trabalho Comércio,3563,-46.43217,-23.50708,-46.54711,-23.52229
170,198,8,Residência,3563,-46.54711,-23.52229,-46.43217,-23.50708
47,198,8,Residência,3563,-46.57189,-23.56981,-46.43832,-23.49843
197,198,4,Educação,3563,-46.44111,-23.49987,-46.43898,-23.49904
47,198,8,Residência,3563,-46.57189,-23.56981,-46.43832,-23.49843
199,199,4,Educação,3563,-46.42719,-23.48813,-46.42938,-23.48675
199,198,10,Assuntos Pessoais,3563,-46.42335,-23.47775,-46.44386,-23.49045
198,199,8,Residência,3563,-46.44386,-23.49045,-46.42335,-23.47775
204,199,8,Residência,3563,-46.38872,-23.52128,-46.42082,-23.49104
199,199,8,Residência,3563,-46.42095,-23.48261,-46.42585,-23.48531
199,199,3,Trabalho Serviços,3563,-46.42585,-23.48531,-46.42636,-23.48834
199,199,4,Educação,3563,-46.42585,-23.48531,-46.42095,-23.48261
199,199,8,Residência,3563,-46.42095,-23.48261,-46.42585,-23.48531
199,199,8,Residência,3563,-46.41799,-23.4871,-46.41695,-23.48706
199,199,4,Educação,4825,-46.41695,-23.48706,-46.41728,-23.48646
