origin_zone,dest_zone,motive,motive_name,trips,o_lon,o_lat,d_lon,d_lat
63,274,8,Residência,606,-46.66324,-23.59585,-46.64003,-23.65214
274,274,4,Educação,606,-46.64003,-23.65214,-46.64441,-23.63337
274,274,8,Residência,606,-46.64441,-23.63337,-46.64003,-23.65214
274,274,4,Educação,1748,-46.64003,-23.65214,-46.64072,-23.65193
274,274,8,Residência,1748,-46.64072,-23.65193,-46.64003,-23.65214
274,71,2,Trabalho Comércio,617,-46.64785,-23.63511,-46.68204,-23.61785
71,24,4,Educação,617,-46.68204,-23.61785,-46.63866,-23.56298
24,274,8,Residência,617,-46.63866,-23.56298,-46.64785,-23.63511
274,305,1,Trabalho Indústria,606,-46.64383,-23.63926,-46.74888,-23.6551
69,274,8,Residência,606,-46.68194,-23.5949,-46.64383,-23.63926
274,307,4,Educação,606,-46.64383,-23.63926,-46.73847,-23.68013
307,274,8,Residência,606,-46.73847,-23.68013,-46.64383,-23.63926
3,3,11,Refeição,606,-46.63606,-23.55097,-46.63576,-23.55498
274,275,4,Educação,606,-46.64233,-23.64906,-46.63765,-23.63262
275,274,8,Residência,606,-46.63765,-23.63262,-46.64233,-23.64906
274,275,10,Assuntos Pessoais,606,-46.64233,-23.64906,-46.63988,-23.63459
59,274,8,Residência,606,-46.64192,-23.62677,-46.64859,-23.63414
274,54,6,Saúde,606,-46.64859,-23.63414,-46.64376,-23.59682
274,463,3,Trabalho Serviços,606,-46.64204,-23.64785,-46.61807,-23.68901
463,274,8,Residência,606,-46.61807,-23.68901,-46.64204,-23.64785
274,274,8,Residência,606,-46.64543,-23.64705,-46.64688,-23.63952
274,79,1,Trabalho Indústria,606,-46.64386,-23.64514,-46.66027,-23.56449
79,274,8,Residência,606,-46.66027,-23.56449,-46.64386,-23.64514
274,273,2,Trabalho Comércio,631,-46.64386,-23.64514,-46.65644,-23.65435
273,274,8,Residência,631,-46.65644,-23.65435,-46.64386,-23.64514
274,274,4,Educação,1637,-46.64386,-23.64514,-46.64556,-23.63982
274,274,8,Residência,1637,-46.64556,-23.63982,-46.64386,-23.64514
274,51,3,Trabalho Serviços,606,-46.65344,-23.64728,-46.62585,-23.59296
51,274,8,Residência,606,-46.62585,-23.59296,-46.65344,-23.64728
274,286,3,Trabalho Serviços,631,-46.64981,-23.63757,-46.71449,-23.66946
286,274,8,Residência,631,-46.71449,-23.66946,-46.64981,-23.63757
274,322,6,Saúde,606,-46.64981,-23.63757,-46.73633,-23.64101
322,274,8,Residência,606,-46.73633,-23.64101,-46.64981,-23.63757
276,273,5,Compras,606,-46.64695,-23.65619,-46.6481,-23.6555
276,274,8,Residência,606,-46.64695,-23.65619,-46.64578,-23.64999
274,274,10,Assuntos Pessoais,606,-46.64578,-23.64999,-46.64668,-23.65079
463,274,8,Residência,606,-46.62312,-23.68997,-46.64467,-23.64811
274,270,3,Trabalho Serviços,606,-46.64204,-23.64785,-46.66945,-23.61837
270,274,8,Residência,606,-46.66945,-23.61837,-46.64204,-23.64785
274,49,6,Saúde,617,-46.6483,-23.64788,-46.64042,-23.57464
49,274,8,Residência,617,-46.64042,-23.57464,-46.6483,-23.64788
274,274,5,Compras,977,-46.64378,-23.63792,-46.64239,-23.63428
274,274,8,Residência,977,-46.64239,-23.63428,-46.64378,-23.63792
274,275,10,Assuntos Pessoais,606,-46.63892,-23.6506,-46.64438,-23.63321
274,274,8,Residência,606,-46.64494,-23.65349,-46.64361,-23.64956
274,59,5,Compras,617,-46.64561,-23.63808,-46.63213,-23.62638
59,274,8,Residência,617,-46.63213,-23.62638,-46.64561,-23.63808
274,317,3,Trabalho Serviços,706,-46.64591,-23.65053,-46.71049,-23.60034
317,274,8,Residência,706,-46.71049,-23.60034,-46.64591,-23.65053
274,274,2,Trabalho Comércio,606,-46.64874,-23.63402,-46.64089,-23.64672
274,274,8,Residência,606,-46.64089,-23.64672,-46.64874,-23.63402
274,274,8,Residência,606,-46.64441,-23.63337,-46.64874,-23.63402
9,274,8,Residência,606,-46.63126,-23.52397,-46.65094,-23.64981
274,274,7,Lazer,606,-46.64967,-23.65119,-46.65367,-23.64418
274,273,3,Trabalho Serviços,606,-46.64967,-23.65119,-46.65345,-23.65652
274,97,2,Trabalho Comércio,606,-46.64967,-23.65119,-46.72196,-23.55091
169,274,8,Residência,606,-46.55984,-23.53627,-46.64967,-23.65119
274,74,3,Trabalho Serviços,606,-46.65647,-23.64185,-46.65476,-23.56732
74,274,8,Residência,606,-46.65476,-23.56732,-46.65647,-23.64185
274,24,3,Trabalho Serviços,706,-46.64888,-23.63898,-46.63814,-23.56068
24,274,8,Residência,706,-46.63814,-23.56068,-46.64888,-23.63898
274,92,3,Trabalho Serviços,926,-46.64888,-23.63898,-46.6675,-23.52343
92,274,8,Residência,926,-46.6675,-23.52343,-46.64888,-23.63898
274,281,2,Trabalho Comércio,606,-46.64179,-23.64731,-46.67944,-23.66897
281,274,8,Residência,606,-46.67944,-23.66897,-46.64179,-23.64731
274,274,5,Compras,606,-46.64179,-23.64731,-46.6403,-23.64799
278,278,11,Refeição,606,-46.64798,-23.67044,-46.65327,-23.66769
278,274,8,Residência,606,-46.64798,-23.67044,-46.64777,-23.64617
36,274,8,Residência,606,-46.6591,-23.53123,-46.64233,-23.64906
274,19,2,Trabalho Comércio,606,-46.64369,-23.64838,-46.62352,-23.57666
275,56,3,Trabalho Serviços,617,-46.64027,-23.6328,-46.64033,-23.5799
56,275,8,Residência,617,-46.64033,-23.5799,-46.64027,-23.6328
275,56,4,Educação,736,-46.64027,-23.6328,-46.64033,-23.5799
56,275,8,Residência,736,-46.64033,-23.5799,-46.64027,-23.6328
275,27,6,Saúde,606,-46.63728,-23.63234,-46.64079,-23.56533
275,58,3,Trabalho Serviços,606,-46.63728,-23.63234,-46.63764,-23.61037
61,275,8,Residência,606,-46.6368,-23.59963,-46.63728,-23.63234
275,302,6,Saúde,606,-46.6377,-23.63266,-46.69733,-23.63895
302,275,8,Residência,606,-46.69733,-23.63895,-46.6377,-23.63266
275,250,3,Trabalho Serviços,606,-46.63105,-23.63156,-46.62713,-23.61986
275,250,3,Trabalho Serviços,606,-46.63105,-23.63156,-46.62713,-23.61986
250,275,8,Residência,606,-46.62713,-23.61986,-46.63105,-23.63156
275,16,3,Trabalho Serviços,606,-46.63884,-23.63569,-46.61604,-23.54851
275,5,2,Trabalho Comércio,606,-46.63456,-23.64672,-46.64519,-23.54317
5,275,8,Residência,606,-46.64519,-23.54317,-46.63456,-23.64672
275,280,4,Educação,606,-46.63456,-23.64672,-46.70157,-23.66974
280,275,8,Residência,606,-46.70157,-23.66974,-46.63456,-23.64672
275,5,2,Trabalho Comércio,617,-46.63456,-23.64672,-46.64519,-23.54317
5,275,8,Residência,617,-46.64519,-23.54317,-46.63456,-23.64672
73,275,8,Residência,606,-46.6867,-23.59705,-46.63449,-23.63321
275,275,4,Educação,606,-46.63449,-23.63321,-46.64027,-23.63793
275,275,4,Educação,1120,-46.63449,-23.63321,-46.64027,-23.63793
275,275,8,Residência,1120,-46.64027,-23.63793,-46.63449,-23.63321
275,275,4,Educação,606,-46.63431,-23.63122,-46.63503,-23.64294
275,275,8,Residência,606,-46.63503,-23.64294,-46.63431,-23.63122
275,250,5,Compras,606,-46.64104,-23.63609,-46.62683,-23.6198
250,275,8,Residência,606,-46.62683,-23.6198,-46.6312,-23.64104
275,59,3,Trabalho Serviços,606,-46.6312,-23.64104,-46.63944,-23.61452
275,5,3,Trabalho Serviços,606,-46.64378,-23.63328,-46.64401,-23.54462
5,59,4,Educação,606,-46.64401,-23.54462,-46.64143,-23.61905
59,275,8,Residência,606,-46.64143,-23.61905,-46.64378,-23.63328
275,275,8,Residência,606,-46.63503,-23.64294,-46.63157,-23.6425
275,59,10,Assuntos Pessoais,606,-46.63921,-23.64269,-46.63243,-23.62642
59,275,8,Residência,606,-46.63243,-23.62642,-46.63921,-23.64269
250,275,8,Residência,606,-46.62755,-23.62027,-46.63784,-23.64621
275,53,4,Educação,606,-46.64033,-23.63384,-46.63517,-23.5928
53,275,8,Residência,606,-46.63517,-23.5928,-46.64033,-23.63384
275,60,4,Educação,617,-46.64226,-23.63079,-46.64381,-23.62862
60,275,8,Residência,617,-46.64381,-23.62862,-46.64226,-23.63079
275,60,4,Educação,617,-46.64226,-23.63079,-46.64381,-23.62862
60,275,8,Residência,617,-46.64381,-23.62862,-46.64226,-23.63079
275,60,4,Educação,736,-46.64226,-23.63079,-46.64381,-23.62862
60,275,8,Residência,736,-46.64381,-23.62862,-46.64226,-23.63079
58,275,8,Residência,606,-46.63786,-23.6105,-46.6426,-23.63038
275,340,4,Educação,606,-46.6426,-23.63038,-46.7205,-23.56045
244,275,6,Saúde,606,-46.5954,-23.60729,-46.64118,-23.63797
275,274,5,Compras,606,-46.63806,-23.6356,-46.64971,-23.63965
275,24,4,Educação,606,-46.63806,-23.6356,-46.63674,-23.55757
275,274,3,Trabalho Serviços,606,-46.63765,-23.63597,-46.6418,-23.63772
275,55,3,Trabalho Serviços,606,-46.63875,-23.63517,-46.64277,-23.5927
55,52,3,Trabalho Serviços,606,-46.64277,-23.5927,-46.6338,-23.58339
52,53,3,Trabalho Serviços,606,-46.6338,-23.58339,-46.63453,-23.59617
53,275,8,Residência,606,-46.63453,-23.59617,-46.63875,-23.63517
275,272,3,Trabalho Serviços,606,-46.63875,-23.63517,-46.65991,-23.63867
275,274,5,Compras,606,-46.64378,-23.63328,-46.64143,-23.63682
275,73,3,Trabalho Serviços,1511,-46.6392,-23.62995,-46.69392,-23.60755
73,275,8,Residência,1511,-46.69392,-23.60755,-46.6392,-23.62995
275,79,2,Trabalho Comércio,606,-46.64055,-23.63313,-46.66211,-23.55673
59,275,8,Residência,606,-46.64002,-23.61914,-46.63759,-23.63598
275,43,3,Trabalho Serviços,606,-46.63643,-23.63545,-46.59181,-23.54656
275,169,4,Educação,606,-46.63643,-23.63545,-46.55984,-23.53627
169,4,10,Assuntos Pessoais,606,-46.55984,-23.53627,-46.63931,-23.55509
4,59,10,Assuntos Pessoais,606,-46.63931,-23.55509,-46.63942,-23.61868
59,275,8,Residência,606,-46.63942,-23.61868,-46.63643,-23.63545
275,241,2,Trabalho Comércio,606,-46.63269,-23.63156,-46.5976,-23.5912
241,275,8,Residência,606,-46.5976,-23.5912,-46.63269,-23.63156
275,170,1,Trabalho Indústria,606,-46.63332,-23.64451,-46.54645,-23.52352
275,320,3,Trabalho Serviços,606,-46.63332,-23.64451,-46.71548,-23.59947
275,59,5,Compras,606,-46.6399,-23.64045,-46.63999,-23.6212
59,275,8,Residência,606,-46.63999,-23.6212,-46.6399,-23.64045
275,275,6,Saúde,1511,-46.63548,-23.64974,-46.64124,-23.6416
275,275,8,Residência,1511,-46.64124,-23.6416,-46.63548,-23.64974
275,275,8,Residência,606,-46.63503,-23.64294,-46.63096,-23.63617
275,275,4,Educação,606,-46.63096,-23.63617,-46.63503,-23.64294
275,275,8,Residência,606,-46.63503,-23.64294,-46.63096,-23.63617
275,275,4,Educação,606,-46.63096,-23.63617,-46.63503,-23.64294
275,274,3,Trabalho Serviços,606,-46.6363,-23.64869,-46.64331,-23.6431
274,274,3,Trabalho Serviços,606,-46.64331,-23.6431,-46.64177,-23.64204
274,274,3,Trabalho Serviços,606,-46.64177,-23.64204,-46.64331,-23.6431
274,275,8,Residência,606,-46.64331,-23.6431,-46.6363,-23.64869
275,274,3,Trabalho Serviços,606,-46.6363,-23.64869,-46.64331,-23.6431
274,275,8,Residência,606,-46.64331,-23.6431,-46.6363,-23.64869
275,79,3,Trabalho Serviços,606,-46.64094,-23.64085,-46.65842,-23.56136
60,275,8,Residência,606,-46.64515,-23.62894,-46.6377,-23.63266
275,239,3,Trabalho Serviços,606,-46.6377,-23.63266,-46.61312,-23.58409
275,275,8,Residência,606,-46.63941,-23.64092,-46.63911,-23.64432
275,275,4,Educação,606,-46.63911,-23.64432,-46.63941,-23.64092
275,275,8,Residência,606,-46.63941,-23.64092,-46.63911,-23.64432
275,275,4,Educação,736,-46.63911,-23.64432,-46.63941,-23.64092
275,275,8,Residência,736,-46.63941,-23.64092,-46.63911,-23.64432
275,79,3,Trabalho Serviços,606,-46.63921,-23.64269,-46.66637,-23.55736
79,275,8,Residência,606,-46.66637,-23.55736,-46.63921,-23.64269
275,59,6,Saúde,606,-46.63893,-23.63511,-46.6392,-23.61767
59,275,8,Residência,606,-46.6392,-23.61767,-46.63893,-23.63511
275,242,3,Trabalho Serviços,606,-46.63893,-23.63511,-46.59194,-23.59376
242,275,8,Residência,606,-46.59194,-23.59376,-46.63893,-23.63511
275,5,3,Trabalho Serviços,606,-46.63893,-23.63511,-46.63943,-23.54698
5,275,8,Residência,606,-46.63943,-23.54698,-46.63893,-23.63511
275,64,6,Saúde,606,-46.64001,-23.63695,-46.65476,-23.60911
64,275,8,Residência,606,-46.65476,-23.60911,-46.64001,-23.63695
275,275,4,Educação,606,-46.64001,-23.63695,-46.64027,-23.63793
275,275,8,Residência,606,-46.64027,-23.63793,-46.64001,-23.63695
275,275,4,Educação,606,-46.64001,-23.63695,-46.64027,-23.63793
271,276,8,Residência,606,-46.65929,-23.62644,-46.64575,-23.66536
276,271,3,Trabalho Serviços,606,-46.64575,-23.66536,-46.65929,-23.62644
276,55,3,Trabalho Serviços,606,-46.64575,-23.66536,-46.63916,-23.58517
55,276,8,Residência,606,-46.63916,-23.58517,-46.64575,-23.66536
276,277,4,Educação,1145,-46.64575,-23.66536,-46.6572,-23.66754
277,276,8,Residência,1145,-46.6572,-23.66754,-46.64575,-23.66536
236,72,10,Assuntos Pessoais,606,-46.60561,-23.58469,-46.69115,-23.62075
276,236,6,Saúde,606,-46.63932,-23.66253,-46.60561,-23.58469
236,72,10,Assuntos Pessoais,606,-46.60561,-23.58469,-46.69115,-23.62075
276,275,7,Lazer,920,-46.63932,-23.66253,-46.6404,-23.63821
275,276,8,Residência,920,-46.6404,-23.63821,-46.63932,-23.66253
276,273,7,Lazer,606,-46.63906,-23.66094,-46.66359,-23.64602
273,276,8,Residência,606,-46.66359,-23.64602,-46.63906,-23.66094
276,276,3,Trabalho Serviços,606,-46.63906,-23.66094,-46.63586,-23.66776
276,275,4,Educação,759,-46.63906,-23.66094,-46.63991,-23.64528
275,276,8,Residência,759,-46.63991,-23.64528,-46.63906,-23.66094
276,63,6,Saúde,2619,-46.63934,-23.65925,-46.65344,-23.5938
63,274,5,Compras,2619,-46.65344,-23.5938,-46.64171,-23.64236
274,276,8,Residência,2764,-46.64171,-23.64236,-46.63934,-23.65925
276,274,4,Educação,2080,-46.63994,-23.65651,-46.64085,-23.65208
274,276,8,Residência,2080,-46.64085,-23.65208,-46.63994,-23.65651
276,272,3,Trabalho Serviços,2080,-46.63994,-23.65651,-46.65344,-23.63775
272,276,8,Residência,2080,-46.65344,-23.63775,-46.63994,-23.65651
276,60,3,Trabalho Serviços,2080,-46.63994,-23.65651,-46.64697,-23.62385
60,276,8,Residência,2080,-46.64697,-23.62385,-46.63994,-23.65651
274,276,8,Residência,606,-46.64085,-23.65208,-46.63994,-23.65651
276,60,3,Trabalho Serviços,606,-46.63994,-23.65651,-46.64697,-23.62385
276,274,4,Educação,770,-46.63994,-23.65651,-46.64085,-23.65208
274,276,8,Residência,770,-46.64085,-23.65208,-46.63994,-23.65651
276,274,4,Educação,770,-46.63994,-23.65651,-46.64085,-23.65208
274,276,8,Residência,770,-46.64085,-23.65208,-46.63994,-23.65651
276,66,3,Trabalho Serviços,612,-46.64563,-23.66007,-46.66211,-23.61407
66,276,8,Residência,612,-46.66211,-23.61407,-46.64563,-23.66007
276,276,4,Educação,606,-46.64563,-23.66007,-46.641,-23.65995
276,276,8,Residência,606,-46.641,-23.65995,-46.64563,-23.66007
276,276,4,Educação,606,-46.64563,-23.66007,-46.641,-23.65995
276,276,8,Residência,606,-46.641,-23.65995,-46.64563,-23.66007
276,274,4,Educação,835,-46.64563,-23.66007,-46.64958,-23.64297
274,276,8,Residência,835,-46.64958,-23.64297,-46.64563,-23.66007
276,273,4,Educação,606,-46.64563,-23.66007,-46.64816,-23.65603
276,276,4,Educação,793,-46.64563,-23.66007,-46.641,-23.65995
276,276,8,Residência,793,-46.641,-23.65995,-46.64563,-23.66007
276,284,3,Trabalho Serviços,666,-46.64448,-23.66887,-46.67292,-23.69848
284,276,8,Residência,666,-46.67292,-23.69848,-46.64448,-23.66887
276,1,3,Trabalho Serviços,606,-46.65071,-23.65912,-46.63595,-23.54566
1,1,11,Refeição,606,-46.63595,-23.54566,-46.63628,-23.54655
1,1,3,Trabalho Serviços,606,-46.63628,-23.54655,-46.63595,-23.54566
1,276,8,Residência,606,-46.63595,-23.54566,-46.65071,-23.65912
276,68,3,Trabalho Serviços,1201,-46.63426,-23.66209,-46.67576,-23.58381
68,276,8,Residência,1201,-46.67576,-23.58381,-46.63426,-23.66209
276,277,3,Trabalho Serviços,798,-46.65577,-23.66177,-46.67268,-23.64615
269,276,8,Residência,798,-46.67133,-23.62263,-46.65577,-23.66177
276,273,2,Trabalho Comércio,798,-46.65577,-23.66177,-46.66214,-23.64872
273,276,8,Residência,798,-46.66214,-23.64872,-46.65577,-23.66177
276,276,3,Trabalho Serviços,606,-46.64022,-23.66149,-46.65046,-23.65881
276,276,8,Residência,606,-46.65046,-23.65881,-46.64022,-23.66149
276,249,1,Trabalho Indústria,606,-46.65208,-23.66445,-46.62028,-23.6332
249,276,8,Residência,606,-46.62028,-23.6332,-46.65208,-23.66445
276,274,3,Trabalho Serviços,798,-46.63914,-23.6568,-46.64085,-23.65208
274,276,4,Educação,798,-46.64085,-23.65208,-46.63802,-23.65735
276,276,8,Residência,798,-46.63802,-23.65735,-46.63914,-23.6568
276,276,4,Educação,798,-46.63914,-23.6568,-46.63802,-23.65735
276,276,8,Residência,798,-46.63802,-23.65735,-46.63914,-23.6568
276,276,3,Trabalho Serviços,798,-46.63914,-23.6568,-46.63802,-23.65735
276,276,8,Residência,798,-46.63802,-23.65735,-46.63914,-23.6568
276,274,3,Trabalho Serviços,1449,-46.63914,-23.6568,-46.64085,-23.65208
274,276,3,Trabalho Serviços,1449,-46.64085,-23.65208,-46.63802,-23.65735
276,276,8,Residência,1449,-46.63802,-23.65735,-46.63914,-23.6568
276,275,4,Educação,606,-46.63914,-23.6568,-46.64022,-23.63821
275,275,4,Educação,606,-46.64022,-23.63821,-46.63881,-23.64653
275,276,8,Residência,606,-46.63881,-23.64653,-46.63914,-23.6568
276,274,3,Trabalho Serviços,793,-46.63914,-23.6568,-46.64085,-23.65208
274,276,4,Educação,793,-46.64085,-23.65208,-46.63802,-23.65735
276,276,8,Residência,793,-46.63802,-23.65735,-46.63914,-23.6568
276,285,5,Compras,650,-46.63577,-23.66188,-46.63509,-23.69337
285,276,8,Residência,650,-46.63509,-23.69337,-46.63577,-23.66188
276,276,1,Trabalho Indústria,606,-46.63577,-23.66188,-46.63953,-23.66132
276,276,8,Residência,606,-46.63953,-23.66132,-46.63577,-23.66188
276,276,1,Trabalho Indústria,606,-46.63577,-23.66188,-46.63953,-23.66132
276,276,8,Residência,606,-46.63953,-23.66132,-46.63577,-23.66188
276,66,2,Trabalho Comércio,842,-46.63865,-23.67152,-46.67585,-23.60678
66,276,8,Residência,842,-46.67585,-23.60678,-46.63865,-23.67152
276,277,3,Trabalho Serviços,612,-46.64063,-23.66405,-46.67149,-23.64607
277,276,8,Residência,612,-46.67149,-23.64607,-46.64063,-23.66405
276,276,4,Educação,792,-46.64063,-23.66405,-46.64241,-23.6679
276,276,8,Residência,792,-46.64241,-23.6679,-46.64063,-23.66405
276,306,4,Educação,835,-46.64063,-23.66405,-46.72911,-23.66633
306,276,8,Residência,792,-46.72911,-23.66633,-46.64063,-23.66405
276,278,5,Compras,606,-46.63258,-23.67411,-46.64276,-23.67389
278,276,8,Residência,606,-46.64276,-23.67389,-46.63258,-23.67411
276,278,5,Compras,606,-46.63258,-23.67411,-46.64276,-23.67389
278,276,8,Residência,606,-46.64276,-23.67389,-46.63258,-23.67411
276,101,3,Trabalho Serviços,612,-46.63839,-23.67048,-46.69611,-23.53155
101,276,8,Residência,612,-46.69611,-23.53155,-46.63839,-23.67048
276,278,4,Educação,606,-46.63839,-23.67048,-46.63904,-23.67283
278,276,8,Residência,606,-46.63904,-23.67283,-46.63839,-23.67048
276,276,1,Trabalho Indústria,606,-46.63954,-23.67152,-46.63799,-23.67042
276,59,7,Lazer,606,-46.63799,-23.67042,-46.64079,-23.61719
59,276,8,Residência,606,-46.64079,-23.61719,-46.63954,-23.67152
276,276,2,Trabalho Comércio,1449,-46.63763,-23.67131,-46.6363,-23.66806
276,276,8,Residência,1449,-46.6363,-23.66806,-46.63763,-23.67131
276,276,2,Trabalho Comércio,1449,-46.63763,-23.67131,-46.6363,-23.66806
276,276,8,Residência,1449,-46.6363,-23.66806,-46.63763,-23.67131
276,276,4,Educação,1145,-46.63763,-23.67131,-46.63701,-23.66019
276,276,8,Residência,1145,-46.63701,-23.66019,-46.63763,-23.67131
276,274,2,Trabalho Comércio,606,-46.63224,-23.67277,-46.64089,-23.64672
274,276,8,Residência,606,-46.64089,-23.64672,-46.63224,-23.67277
276,276,4,Educação,793,-46.63224,-23.67277,-46.63472,-23.65576
276,276,8,Residência,793,-46.63472,-23.65576,-46.63224,-23.67277
276,278,4,Educação,606,-46.64283,-23.67053,-46.63916,-23.67316
276,278,4,Educação,606,-46.64283,-23.67053,-46.63916,-23.67316
278,276,8,Residência,606,-46.63916,-23.67316,-46.64283,-23.67053
276,302,3,Trabalho Serviços,606,-46.64283,-23.67053,-46.68407,-23.63797
276,278,4,Educação,1145,-46.64283,-23.67053,-46.63916,-23.67316
278,276,8,Residência,1145,-46.63916,-23.67316,-46.64283,-23.67053
35,276,8,Residência,606,-46.64989,-23.54147,-46.63904,-23.66268
276,463,5,Compras,606,-46.63904,-23.66268,-46.63242,-23.68098
463,276,8,Residência,606,-46.63242,-23.68098,-46.63904,-23.66268
276,35,6,Saúde,920,-46.63904,-23.66268,-46.64989,-23.54147
35,276,8,Residência,920,-46.64989,-23.54147,-46.63904,-23.66268
276,463,5,Compras,920,-46.63904,-23.66268,-46.63242,-23.68098
463,276,8,Residência,920,-46.63242,-23.68098,-46.63904,-23.66268
276,35,6,Saúde,606,-46.63904,-23.66268,-46.64989,-23.54147
276,463,5,Compras,606,-46.63904,-23.66268,-46.63242,-23.68098
463,276,8,Residência,606,-46.63242,-23.68098,-46.63904,-23.66268
276,59,3,Trabalho Serviços,614,-46.64262,-23.66204,-46.63362,-23.62647
59,276,8,Residência,614,-46.63362,-23.62647,-46.64262,-23.66204
53,276,8,Residência,606,-46.63373,-23.59807,-46.64262,-23.66204
276,276,3,Trabalho Serviços,606,-46.64233,-23.66542,-46.63585,-23.66085
276,276,8,Residência,606,-46.63585,-23.66085,-46.64233,-23.66542
276,276,3,Trabalho Serviços,606,-46.64233,-23.66542,-46.63585,-23.66085
276,276,11,Refeição,606,-46.63585,-23.66085,-46.64233,-23.66542
276,276,3,Trabalho Serviços,606,-46.64233,-23.66542,-46.63585,-23.66085
276,276,8,Residência,606,-46.63585,-23.66085,-46.64233,-23.66542
276,501,3,Trabalho Serviços,606,-46.64233,-23.66542,-46.77306,-23.55051
501,276,8,Residência,606,-46.77306,-23.55051,-46.64233,-23.66542
284,276,8,Residência,606,-46.66846,-23.6963,-46.63294,-23.66944
276,278,3,Trabalho Serviços,1368,-46.64191,-23.65702,-46.66062,-23.67556
278,276,8,Residência,1368,-46.66062,-23.67556,-46.64191,-23.65702
276,6,3,Trabalho Serviços,606,-46.64191,-23.65702,-46.63723,-23.54209
6,276,8,Residência,606,-46.63723,-23.54209,-46.64191,-23.65702
276,428,2,Trabalho Comércio,1564,-46.63978,-23.66083,-46.57038,-23.60945
428,276,8,Residência,1564,-46.57038,-23.60945,-46.63978,-23.66083
276,45,3,Trabalho Serviços,666,-46.65151,-23.65852,-46.5999,-23.56443
276,273,1,Trabalho Indústria,631,-46.63555,-23.67052,-46.65376,-23.65113
273,276,8,Residência,631,-46.65376,-23.65113,-46.63555,-23.67052
276,278,10,Assuntos Pessoais,606,-46.64064,-23.66286,-46.65408,-23.66699
278,276,5,Compras,606,-46.65408,-23.66699,-46.65236,-23.66637
276,278,10,Assuntos Pessoais,606,-46.64064,-23.66286,-46.65408,-23.66699
278,276,5,Compras,606,-46.65408,-23.66699,-46.65236,-23.66637
276,276,8,Residência,606,-46.65236,-23.66637,-46.64064,-23.66286
276,301,3,Trabalho Serviços,606,-46.63937,-23.67102,-46.69861,-23.62289
297,276,8,Residência,606,-46.76236,-23.80336,-46.63937,-23.67102
276,250,2,Trabalho Comércio,606,-46.63937,-23.67102,-46.6259,-23.61349
250,276,8,Residência,606,-46.6259,-23.61349,-46.63937,-23.67102
276,64,3,Trabalho Serviços,1760,-46.64013,-23.66915,-46.66243,-23.60353
64,276,8,Residência,1760,-46.66243,-23.60353,-46.64013,-23.66915
276,275,4,Educação,652,-46.64013,-23.66915,-46.63502,-23.64304
275,276,8,Residência,652,-46.63502,-23.64304,-46.64013,-23.66915
276,24,3,Trabalho Serviços,606,-46.63476,-23.66571,-46.63608,-23.55782
276,276,4,Educação,606,-46.63476,-23.66571,-46.64333,-23.66491
276,276,4,Educação,1203,-46.63476,-23.66571,-46.64333,-23.66491
276,276,8,Residência,1203,-46.64333,-23.66491,-46.63476,-23.66571
276,84,3,Trabalho Serviços,1107,-46.64853,-23.65766,-46.6745,-23.53328
84,276,8,Residência,1107,-46.6745,-23.53328,-46.64853,-23.65766
276,242,3,Trabalho Serviços,606,-46.64853,-23.65766,-46.59683,-23.59887
242,276,8,Residência,606,-46.59683,-23.59887,-46.64853,-23.65766
276,302,2,Trabalho Comércio,606,-46.64853,-23.65766,-46.67392,-23.64449
276,275,4,Educação,807,-46.64853,-23.65766,-46.63666,-23.63206
275,276,8,Residência,807,-46.63666,-23.63206,-46.64853,-23.65766
276,278,4,Educação,606,-46.64853,-23.65766,-46.64558,-23.67441
278,276,8,Residência,606,-46.64558,-23.67441,-46.64853,-23.65766
276,70,6,Saúde,606,-46.65783,-23.65802,-46.6744,-23.60201
70,276,8,Residência,606,-46.6744,-23.60201,-46.65783,-23.65802
276,70,6,Saúde,650,-46.65783,-23.65802,-46.6744,-23.60201
70,276,8,Residência,650,-46.6744,-23.60201,-46.65783,-23.65802
276,68,3,Trabalho Serviços,650,-46.65783,-23.65802,-46.67468,-23.58702
68,276,8,Residência,650,-46.67468,-23.58702,-46.65783,-23.65802
276,278,5,Compras,624,-46.63631,-23.67209,-46.65645,-23.66631
278,276,8,Residência,624,-46.65645,-23.66631,-46.63631,-23.67209
276,80,3,Trabalho Serviços,606,-46.63631,-23.67209,-46.68767,-23.56136
80,276,8,Residência,606,-46.68767,-23.56136,-46.63631,-23.67209
276,169,2,Trabalho Comércio,1449,-46.63723,-23.66736,-46.56338,-23.53295
169,276,8,Residência,1449,-46.56338,-23.53295,-46.63723,-23.66736
276,276,4,Educação,606,-46.63723,-23.66736,-46.64273,-23.66767
276,276,8,Residência,606,-46.64273,-23.66767,-46.63723,-23.66736
276,49,3,Trabalho Serviços,606,-46.6346,-23.65972,-46.63853,-23.58089
49,276,8,Residência,606,-46.63853,-23.58089,-46.6346,-23.65972
276,268,5,Compras,794,-46.65961,-23.66035,-46.68639,-23.62521
268,276,8,Residência,794,-46.68639,-23.62521,-46.65961,-23.66035
276,23,7,Lazer,606,-46.64905,-23.65727,-46.63996,-23.57113
276,463,2,Trabalho Comércio,606,-46.6356,-23.67057,-46.62914,-23.67735
463,276,8,Residência,606,-46.62914,-23.67735,-46.6356,-23.67057
301,276,8,Residência,606,-46.69633,-23.63678,-46.6356,-23.67057
